0.06400012969970703, -1e+100, 274195.41676687164
0.07800006866455078, -1e+100, 274195.41676687164
0.2890000343322754, -1e+100, 129400.52409837388
1.2750000953674316, -1e+100, 120025.81332259328
1.4769999980926514, -1e+100, 120025.81332259328
1.6140000820159912, -1e+100, 119234.23343366978
1.6820001602172852, -1e+100, 119234.23343366978
1.8849999904632568, -1e+100, 118886.09774211691
2.0860002040863037, -1e+100, 118886.09774211691
2.2900002002716064, -1e+100, 118886.09774211691
2.4050002098083496, -1e+100, 118886.09774211691
2.7970001697540283, -1e+100, 118741.9999377385
2.8030002117156982, -1e+100, 118741.9999377385
3.2780001163482666, -1e+100, 118326.12608496395
6.634000062942505, -1e+100, 105404.48831955504
6.851000070571899, -1e+100, 105381.52875427666
7.425000190734863, -1e+100, 105374.80779621082
9.656000137329102, -1e+100, 105310.89798338417
9.705000162124634, -1e+100, 105310.89798338417
9.98800015449524, -1e+100, 104970.39019308584
9.98800015449524, -1e+100, 104966.26281343427
10.022000074386597, -1e+100, 104966.26281343427
10.10700011253357, -1e+100, 104966.26281343427
10.16100001335144, -1e+100, 104966.26281343427
10.22100019454956, -1e+100, 104966.26281343427
10.229000091552734, -1e+100, 104966.26281343427
10.330000162124634, -1e+100, 104966.26281343427
10.475000143051147, -1e+100, 104966.26281343427
10.583000183105469, -1e+100, 104966.26281343427
10.680999994277954, -1e+100, 104966.26281343427
10.753000020980835, -1e+100, 104966.26281343427
10.815000057220459, -1e+100, 104966.26281343427
10.871000051498413, -1e+100, 104966.26281343427
10.877000093460083, -1e+100, 104966.26281343427
11.02400016784668, -1e+100, 104966.26281343427
11.213000059127808, -1e+100, 104966.26281343427
11.218000173568726, -1e+100, 104966.26281343427
11.384999990463257, -1e+100, 104966.26281343427
11.451000213623047, -1e+100, 104966.26281343427
11.457000017166138, -1e+100, 104966.26281343427
11.462000131607056, -1e+100, 104966.26281343427
11.535000085830688, -1e+100, 104966.26281343427
11.601999998092651, -1e+100, 104966.26281343427
11.606000185012817, -1e+100, 104966.26281343427
11.670000076293945, -1e+100, 104961.23878048894
11.73800015449524, -1e+100, 104961.23878048894
11.890000104904175, -1e+100, 104961.23878048894
11.890000104904175, -1e+100, 104961.23878048894
11.981000185012817, -1e+100, 104961.23878048894
12.055000066757202, -1e+100, 104896.75682209362
12.061000108718872, -1e+100, 104896.75682209362
12.147000074386597, -1e+100, 104896.75682209362
12.15500020980835, -1e+100, 104896.75682209362
12.242000102996826, -1e+100, 104896.75682209362
12.246999979019165, -1e+100, 104896.75682209362
12.347000122070312, -1e+100, 104896.75682209362
12.53600001335144, -1e+100, 104896.75682209362
12.549000024795532, -1e+100, 104896.75682209362
12.552000045776367, -1e+100, 104896.75682209362
12.77400016784668, -1e+100, 104896.75682209362
12.78000020980835, -1e+100, 104896.75682209362
13.01200008392334, -1e+100, 104870.66297295316
13.026000022888184, -1e+100, 104870.66297295316
13.147000074386597, -1e+100, 104870.66297295316
13.164000034332275, -1e+100, 104870.66297295316
13.164000034332275, -1e+100, 104870.66297295316
13.436000108718872, -1e+100, 104870.66297295316
13.451000213623047, -1e+100, 104870.66297295316
13.581000089645386, -1e+100, 104870.66297295316
13.58899998664856, -1e+100, 104870.66297295316
13.736999988555908, -1e+100, 104870.66297295316
13.745000123977661, -1e+100, 104870.66297295316
13.752000093460083, -1e+100, 104870.66297295316
13.758000135421753, -1e+100, 104870.66297295316
13.758000135421753, -1e+100, 104870.66297295316
13.769000053405762, -1e+100, 104870.66297295316
14.029000043869019, -1e+100, 104850.82991309061
14.029000043869019, -1e+100, 104850.82991309061
14.202000141143799, -1e+100, 104850.82991309061
14.210000038146973, -1e+100, 104850.82991309061
14.3510000705719, -1e+100, 104850.82991309061
14.516000032424927, -1e+100, 104799.4905197547
14.523000001907349, -1e+100, 104799.4905197547
14.53000020980835, -1e+100, 104799.4905197547
14.726999998092651, -1e+100, 104799.4905197547
14.907999992370605, -1e+100, 104799.4905197547
14.912000179290771, -1e+100, 104799.4905197547
15.082000017166138, -1e+100, 104799.4905197547
15.094000101089478, -1e+100, 104799.4905197547
15.490000009536743, -1e+100, 104799.4905197547
15.713000059127808, -1e+100, 104799.4905197547
15.728000164031982, -1e+100, 104799.4905197547
15.730000019073486, -1e+100, 104799.4905197547
15.966000080108643, -1e+100, 104799.4905197547
15.981000185012817, -1e+100, 104799.4905197547
15.990000009536743, -1e+100, 104799.4905197547
15.996000051498413, -1e+100, 104799.4905197547
16.229000091552734, -1e+100, 104799.4905197547
16.23800015449524, -1e+100, 104799.4905197547
16.241000175476074, -1e+100, 104720.68159454504
16.255000114440918, -1e+100, 104720.68159454504
16.255000114440918, -1e+100, 104720.68159454504
16.272000074386597, -1e+100, 104720.68159454504
16.491000175476074, -1e+100, 104720.68159454504
16.492000102996826, -1e+100, 104720.68159454504
16.511000156402588, -1e+100, 104720.68159454504
16.51900005340576, -1e+100, 104720.68159454504
16.526000022888184, -1e+100, 104720.68159454504
16.538000106811523, -1e+100, 104720.68159454504
16.752000093460083, -1e+100, 104720.68159454504
16.758000135421753, -1e+100, 104720.68159454504
16.765000104904175, -1e+100, 104720.68159454504
16.771000146865845, -1e+100, 104717.46388864191
16.78000020980835, -1e+100, 104717.46388864191
17.002000093460083, -1e+100, 104717.46388864191
17.01800012588501, -1e+100, 104716.32913269967
17.019999980926514, -1e+100, 104716.32913269967
17.24500012397766, -1e+100, 104660.29899775394
17.253000020980835, -1e+100, 104660.29899775394
17.257000207901, -1e+100, 104660.29899775394
17.26900005340576, -1e+100, 104660.29899775394
17.27300000190735, -1e+100, 104660.29899775394
17.28500008583069, -1e+100, 104660.29899775394
17.493000030517578, -1e+100, 104660.29899775394
17.748000144958496, -1e+100, 104660.29899775394
17.754000186920166, -1e+100, 104660.29899775394
17.763000011444092, -1e+100, 104660.29899775394
